lambda,risk_teacher,risk_pure,cross_risk,D,risk_derivative,xi_oracle,xi_derivative,risk_optimal,gain,gain_derivative,gcv_teacher,gcv_pure,gcv_cross,D_gcv,xi_gcv,kind,seed,n,p
0.027789909887462754,1.6864758964030782,1.57322790502268,1.6218879663585506,0.01592786870865736,-4.648300790184724,4.055026521496988,4.055026521496995,1.4245701271039268,0.2619057692991514,0.2619057692991524,2.0161879007773527,1.883379474621856,1.9437466697638406,0.012074035871527666,5.999752840252781,isotropic,19,400,200
0.038613954577665,1.6410836213011475,1.5188912263141097,1.5680983491662535,0.0237781492827502,-3.780253689794826,3.0694261049088887,3.0694261049088856,1.4170607217364244,0.22402289956472304,0.22402289956472257,1.9617560316601017,1.8096292880842977,1.876710962250434,0.01796339524353119,4.734353848852335,isotropic,19,400,200
0.053653915905594526,1.5912048595955826,1.468808071180169,1.5132861873437533,0.03344055608824512,-2.9044915338119703,2.3300650876203246,2.3300650876203277,1.4096492817078647,0.18155557788771787,0.18155557788771837,1.8984173921812255,1.7322619271629267,1.8027333537486419,0.025212611846868516,3.795086324801685,isotropic,19,400,200
0.0745518744062988,1.5397000426112786,1.4285258189116645,1.4620212116214337,0.04418343828007555,-2.083886732787012,1.7580983738170053,1.758098373817005,1.4031330161680264,0.13656702644325225,0.13656702644325217,1.8278876764381697,1.6560324034429772,1.725310700953658,0.033298677973831126,3.0805119520097874,isotropic,19,400,200
0.10358949358462421,1.4903848642289401,1.4029964501055743,1.4192381553218045,0.05490500369090534,-1.3736278930452437,1.2958146639542178,1.2958146639542176,1.3981919155349916,0.09219294869394846,0.09219294869394841,1.7532022374535428,1.5862204167701195,1.6490090716027568,0.04140451101814868,2.5164689375299076,isotropic,19,400,200
0.14393713460023042,1.4475167137274478,1.3956969029353143,1.3893841362598744,0.06444534414301337,-0.8077495446749059,0.9020446432649805,0.9020446432649804,1.3950785336236367,0.05243818010381107,0.052438180103811065,1.6784959560946617,1.5278200319075057,1.5788421760845441,0.048631635833078946,2.0491554171067734,isotropic,19,400,200
0.20000000000000004,1.4151496329703603,1.4081546646164174,1.3757202721192214,0.07186375334833489,-0.3942936085113894,0.5486682647929424,0.548668264792943,1.3935159939702713,0.021633639000089157,0.021633639000089203,1.6084861988837926,1.4848203080797404,1.5195286919534423,0.05424912305664842,1.6397962200690037,isotropic,19,400,200
0.27789909887462755,1.3965410126357134,1.4398626517339486,1.3799213978797804,0.07656086861010099,-0.11960898630643443,0.21707714473004677,0.2170771447300456,1.392933274117982,0.0036077385177312863,0.0036077385177312477,1.5477883646174044,1.4597676651820748,1.474847580237246,0.05786086932498735,1.2606237208513342,isotropic,19,400,200
0.38613954577665,1.3937333984359628,1.4885093909739848,1.401977048317079,0.07828869277578948,0.0426977758236889,-0.10529809080763673,-0.10529809080763643,1.3928653578421946,0.0008680405937681433,0.0008680405937681379,1.5002599564512507,1.453616811629768,1.4472337039259606,0.05940936022909726,0.892557205140867,isotropic,19,400,200
0.536539159055945,1.4073571165120962,1.5503931316335386,1.440329127176146,0.07709199379334303,0.12290625989746932,-0.42769695063843366,-0.4276969506384328,1.3932550880946641,0.014102028417432045,0.014102028417431989,1.4685252182450224,1.4656887480279686,1.4375958211795132,0.05902232391396467,0.524028791387376,isotropic,19,400,200
0.7455187440629881,1.4366317958617372,1.620812407871203,1.4921297400803135,0.07318472357231348,0.1488841016018433,-0.7583268954174445,-0.7583268954174432,1.3945462121204137,0.04208558374132351,0.04208558374132338,1.4537139862463853,1.4936030848788018,1.4452448778112665,0.05682731550265396,0.149032351083401,isotropic,19,400,200
1.0358949358462421,1.4794984220805558,1.6943842775403901,1.5535178955662008,0.06684690848854404,0.1429092293518688,-1.1072983801237442,-1.107298380123745,1.3975367789922888,0.0819616430882671,0.08196164308826721,1.4553729408391072,1.533310106640549,1.467898044574233,0.05288695833119039,-0.2368278329922212,isotropic,19,400,200
1.4393713460023037,1.5328297086267302,1.7655149564095929,1.6199437249897373,0.05845721505684823,0.12104453323314625,-1.490218380712985,-1.4902183807129858,1.4030108002248454,0.1298189084018849,0.12981890840188506,1.471533953479619,1.579490555296496,1.5018646830750213,0.04729514262607237,-0.6413074982182605,isotropic,19,400,200
2.0000000000000004,1.5927353545135707,1.8292050864863763,1.6866572958195283,0.04862584936089013,0.09392194130595766,-1.9315228945183045,-1.9315228945183074,1.4113229745835092,0.18141237993006143,0.18141237993006193,1.4989799377761264,1.6264372835458698,1.5425384564293236,0.040340308463348684,-1.079776538961582,isotropic,19,400,200
2.7789909887462754,1.6550067032930986,1.881988623938934,1.7493735891674882,0.03824814889705637,0.06791449576953304,-2.4672275285367387,-2.4672275285367418,1.42218212468152,0.23282457861157868,0.23282457861157918,1.5337343030395192,1.6692060388331293,1.5851733838631952,0.032593574146257964,-1.5781969965261284,isotropic,19,400,200
3.8613954577664997,1.715674110339573,1.9225196596335339,1.8049210612075361,0.02835164755803402,0.04622523222192088,-3.147857657488171,-3.147857657488181,1.4347374126423844,0.2809366976971885,0.28093669769719026,1.5717052481471032,1.7045730231803389,1.6257241212863793,0.02483002875468321,-2.1755461370171623,isotropic,19,400,200
5.36539159055945,1.7715408450752237,1.9514689436416766,1.8516028474247763,0.019804093867347702,0.029843861719403206,-4.042699599680047,-4.042699599680042,1.4478742202271042,0.3236666248481194,0.3236666248481186,1.6093170153241525,1.7313796769078529,1.661443408480024,0.01780987527195732,-2.92682527866703,isotropic,19,400,200
7.455187440629877,1.8205219588422563,1.9708323283986502,1.8891377398151044,0.013078807610697362,0.018407526710569475,-5.246333076780342,-5.24633307678036,1.4605407175352885,0.3599812413069679,0.35998124130697035,1.643944088290774,1.7501864102654838,1.6910392406339876,0.012052017288282979,-3.907657217601205,isotropic,19,400,200
10.358949358462416,1.8616966999257323,1.9830679647597738,1.9182754352683156,0.008213794148875155,0.010923643582901169,-6.888258253992341,-6.888258253992315,1.4719677592017346,0.38972894072399755,0.38972894072399467,1.674051672174538,1.7625298246977175,1.7144245815525856,0.007732333767084487,-5.221309709871772,isotropic,19,400,200
14.39371346002303,1.8951131622570572,1.9904428410733863,1.9403074475031712,0.0049411083241013894,0.006279725572088948,-9.146588635927799,-9.146588635927746,1.4817396264160714,0.41337353584098585,0.4133735358409811,1.6990738272063555,1.7701935467725387,1.732265878704954,0.004735616568986245,-7.009024277002232,isotropic,19,400,200
20.0,1.9214682385205624,1.994722879960245,1.9566611301176597,0.0028688582454877215,0.0035192891597097403,-12.267211756610997,-12.267211756611006,1.489749584971513,0.4317186535490493,0.43171865354905,1.7191450911881254,1.7747435821631032,1.7455494615341967,0.002789750282835346,-9.464779162683806,isotropic,19,400,200
0.02,2.0209293755409417,1.9160672515351256,1.9646932057754067,0.0076102155252538144,-5.623616976553489,7.389563354535789,7.389563354535785,1.6053686362420914,0.4155607392988503,0.4155607392988499,1.782415346527028,1.6851207961502654,1.7302486257193006,0.00703889123869228,7.411212794562121,isotropic,20,400,200
0.027789909887462754,1.979649828914634,1.8533283143104482,1.9102731300499944,0.01243188312509363,-4.99294162129965,5.5805462588852235,5.580546258885235,1.5924899516117628,0.38715987730287127,0.3871598773028727,1.7430266828597507,1.628083539652002,1.679950016204482,0.011210190102788786,5.626725869668967,isotropic,20,400,200
0.038613954577665,1.9296354792850428,1.7839089418456868,1.8470911380037138,0.01936214512330185,-4.275363255804636,4.263181623506629,4.263181623506637,1.5777339604100216,0.3519015188750211,0.3519015188750223,1.6958435187882486,1.5662850361971679,1.6225894799136908,0.016949595158034736,4.321875430743406,isotropic,20,400,200
0.053653915905594526,1.8714194473443686,1.7120057725317275,1.77744730409978,0.028530611676536314,-3.502899710430648,3.2937304082362746,3.293730408236279,1.5619005416125322,0.30951890573183644,0.30951890573183716,1.641671509977986,1.503673992760328,1.560588544883355,0.024168412971603992,3.354914747190772,isotropic,20,400,200
0.0745518744062988,1.8068464917185998,1.643392200045995,1.7053484014575169,0.0395418888495606,-2.7228849997232847,2.5668498196239,2.5668498196238927,1.546316137039769,0.260530354678831,0.2605303546788295,1.582542011789304,1.445179480559898,1.497676395988324,0.03236870037255413,2.6218419282888146,isotropic,20,400,200
0.10358949358462421,1.7391905873051985,1.5845196265170323,1.6361568721151634,0.0513964695919039,-1.9892695991580411,2.004684679864962,2.0046846798649582,1.5326404769541653,0.2065501103510332,0.20655011035103252,1.521717866126577,1.3958753215973239,1.4384451395105675,0.040702908702765495,2.045866727218724,isotropic,20,400,200
0.14393713460023042,1.6729147813498946,1.5413212173995783,1.5757687434166687,0.06269851191613574,-1.349839820044196,1.5494153683131495,1.5494153683131537,1.5223952172054223,0.15051956414447235,0.15051956414447315,1.4633691397767126,1.3601333033381304,1.3876377844080356,0.048226874298771705,1.5703144039464678,isotropic,20,400,200
0.20000000000000004,1.61307983497039,1.5181577601471452,1.5295792067771814,0.0720791815631726,-0.8350062819320874,1.158456941135298,1.1584569411352987,1.5163479526508097,0.09673188231958037,0.09673188231958049,1.4119842130812261,1.341075459350522,1.3494280020692484,0.054203668293251184,1.1540955249290112,isotropic,20,400,200
0.27789909887462755,1.5645635457934755,1.5171848942299722,1.5015862137857605,0.07857601245192664,-0.4532388356978928,0.8014829213463195,0.8014829213463189,1.5140882897573351,0.05047525603614044,0.05047525603614037,1.371700969312765,1.3403758782281059,1.326905838703358,0.058265170134154776,0.7688148941514595,isotropic,20,400,200
0.38613954577665,1.5313153720941721,1.5381384607010098,1.493850644041017,0.08175254471314773,-0.1940476103155992,0.4582698701870479,0.4582698701870465,1.5141464160326596,0.01716895606151241,0.017168956061512308,1.3457467658622646,1.3582453354834532,1.3218144864645207,0.06036312841667657,0.3964718202234877,isotropic,20,400,200
0.536539159055945,1.5158110226081258,1.5784086569221751,1.506323236162693,0.08157320720491443,-0.03536661317368379,0.11631008232395701,0.11631008232395458,1.5147074973855854,0.0011035252225404125,0.0011035252225403663,1.3360803949851547,1.3934303166415105,1.3344555373725477,0.060599636881569996,0.026812992556085165,isotropic,20,400,200
0.7455187440629881,1.5187635427335855,1.6333457143113095,1.5369456532414554,0.0782179505619846,0.048777071408773194,-0.23245444782475205,-0.23245444782474892,1.51453703027519,0.004226512458395516,0.0042265124583954015,1.343228174243301,1.443191688465204,1.3636740761017534,0.059071710504998265,-0.3461200240125501,isotropic,20,400,200
1.0358949358462421,1.5390801797206564,1.6968441894729458,1.5819639844771989,0.07199640023920463,0.08279566444932888,-0.5956381793265095,-0.5956381793265061,1.5135369483328758,0.025543231387780495,0.025543231387780193,1.3662665606464923,1.5033521098344278,1.40690384296393,0.055810984553060106,-0.7281233728963047,isotropic,20,400,200
1.4393713460023037,1.574046439137917,1.7622389067076383,1.6364498794905842,0.06338558686438672,0.08670929920341396,-0.9845052075668114,-0.9845052075668115,1.5126099271406312,0.06143651199728577,0.06143651199728578,1.402922851745173,1.5685697590870569,1.4603272517926897,0.05083810724685023,-1.129160843238775,isotropic,20,400,200
2.0000000000000004,1.6197259102162187,1.8234098171585114,1.6950140541150858,0.05310761914455874,0.07528814389886708,-1.4176524030183506,-1.4176524030183513,1.5129934920991985,0.10673241811702028,0.10673241811702036,1.4498068662161492,1.6329918425866283,1.5192465790998655,0.04430555060304675,-1.5672915004681414,isotropic,20,400,200
2.7789909887462754,1.6715436158692936,1.8758292574085347,1.7526194415321403,0.04213399021354775,0.05834911015628984,-1.924238014295111,-1.9242380142951074,1.5155344300884808,0.15600918578081285,0.1560091857808123,1.502807594297301,1.6912830999786241,1.5787240592291816,0.036642575817561696,-2.0718102709224975,isotropic,20,400,200
3.8613954577664997,1.7249666465931996,1.9172004402419343,1.8053116681809174,0.031543750473299194,0.04161450049158697,-2.5470979316719897,-2.5470979316719937,1.5203200082869825,0.20464663830621718,0.20464663830621782,1.5576505010632258,1.739713556027687,1.6343953260144997,0.028573405061913526,-2.685883071512877,isotropic,20,400,200
5.36539159055945,1.7761376568635623,1.947439862546088,1.8506549377819634,0.022267643845723398,0.02777701484063769,-3.3464376130082814,-3.346437613008286,1.5267702251791204,0.2493674316844419,0.2493674316844426,1.61051544013815,1.7767875057690021,1.6831800425543288,0.0209428607984945,-3.469659809867158,isotropic,20,400,200
7.455187440629877,1.822303406994882,1.968058792252708,1.8877522636564978,0.014857671934594507,0.01755793725719819,-4.405054637747461,-4.40505463774745,1.5339976174223624,0.2883057895725195,0.2883057895725182,1.6585366966358663,1.803094728105599,1.723595142371872,0.01444113999772112,-4.505076866942101,isotropic,20,400,200
10.358949358462416,1.8619453172982727,1.9812925219946784,1.9169099318871086,0.00941797551873402,0.010612005655560837,-5.83613903853344,-5.836139038533429,1.5411641843584234,0.32078113293984944,0.3207811329398483,1.700032138384335,1.820548186675672,1.7555850097153043,0.009410305629398596,-5.903407765781517,isotropic,20,400,200
14.39371346002303,1.8946345314273252,1.9893675037003855,1.9391458013664655,0.005710432394779776,0.006184820902926196,-7.794728465716636,-7.794728465716626,1.5476812685875108,0.3469532628398144,0.34695326283981354,1.7344324891824325,1.8314859552120106,1.7800417290885042,0.005834986217434501,-7.816512020164623,isotropic,20,400,200
20.0,1.9207256691536148,1.9940981969515927,1.9557434767851811,0.0033369125348460538,0.003501780763156589,-10.494074167629297,-10.494074167629153,1.5532461986801822,0.3674794704734326,0.36747947047342266,1.7620072265078734,1.8380293024957337,1.7982830620965111,0.003470404810585137,-10.452911855698266,isotropic,20,400,200
0.02,1.813552720648192,1.7213554207658035,1.7640309999568367,0.006846141500322445,-4.952172069135549,7.233522808288873,7.2335228082888845,1.4553362245215617,0.35821649612663037,0.35821649612663153,1.8463889387685934,1.7445263884823818,1.7919915361536944,0.006932254943586624,7.846999721962731,isotropic,21,400,200
0.027789909887462754,1.7772671388389734,1.6667113946679186,1.7163908453732106,0.011196842760471108,-4.381179623272328,5.436915992129316,5.436915992129341,1.4462878453534105,0.3309792934855628,0.3309792934855659,1.8052691496446118,1.6845326595884258,1.7393401684579228,0.011121472317192183,5.9280803212333995,isotropic,21,400,200
0.038613954577665,1.733469319572435,1.6066653822829386,1.6613258042014885,0.017483093452397267,-3.7366551113454705,4.126473130592023,4.126473130592036,1.4357710418477712,0.29769827772466395,0.2976982777246658,1.7558985233493118,1.6194153298613043,1.6791633716033505,0.016987110003915173,4.517257598748434,isotropic,21,400,200
0.053653915905594526,1.68269454145533,1.544985325991727,1.6008956568649877,0.02588855371708136,-3.0491300852772536,3.1596544744935344,3.1596544744935215,1.4242383297508745,0.25845621170445543,0.25845621170445326,1.6991162546825238,1.5536140833928047,1.614084817667357,0.024560702740614282,3.462092999259194,isotropic,21,400,200
0.0745518744062988,1.6265936212728824,1.486733386907023,1.538566815443549,0.036193377292807714,-2.3614914187025824,2.4321246706873625,2.4321246706873687,1.4125014551335544,0.21409216613932794,0.21409216613932905,1.6371498671816465,1.493002376670447,1.5483213617078542,0.03350952043638511,2.6508438293656105,isotropic,21,400,200
0.10358949358462421,1.5680060506031834,1.437524033459056,1.4789046913537816,0.04772070135467658,-1.7202779194323117,1.8671427015954793,1.8671427015954836,1.401641097978426,0.1663649526247576,0.1663649526247583,1.5737227665679812,1.4441064956112402,1.487337837147343,0.043153587884535494,2.001801788805494,isotropic,21,400,200
0.14393713460023042,1.5107619770344536,1.4026621189202597,1.4269651423435463,0.05949381126762106,-1.1643532424574659,1.4084966638624627,1.4084966638624665,1.3927344149300764,0.11802756210437718,0.11802756210437781,1.51381427849716,1.413131488050399,1.4371531822217563,0.05263940210404616,1.456344358240937,isotropic,21,400,200
0.20000000000000004,1.4592574813349946,1.386484995852371,1.3876157938244347,0.07051088953849627,-0.7164168751055978,1.0160372104148003,1.0160372104147992,1.3864668610073565,0.07279062032763811,0.07279062032763793,1.4630776043034908,1.4050612856397593,1.4034886081154925,0.061161673712264886,0.9742865518745406,isotropic,21,400,200
0.27789909887462755,1.4179353133369246,1.3919447234789508,1.3649766034674533,0.079926829880969,-0.3811362475368326,0.6625898956375476,0.662589895637549,1.3828454072914125,0.035089906045512126,0.035089906045512285,1.4270445826471063,1.4229515734967746,1.390952613577856,0.06809092898816882,0.530055465618944,isotropic,21,400,200
0.38613954577665,1.3907818812004145,1.4202142579951265,1.3619805447546427,0.08703504968625547,-0.1491757928488936,0.3309165278769302,0.3309165278769295,1.3812510429455644,0.009530838254850077,0.009530838254850037,1.4102954477837204,1.467405370988724,1.4023691668896459,0.07296248499315272,0.1086350183223392,isotropic,21,400,200
0.536539159055945,1.3808629387424016,1.4701905178782528,1.379951074842635,0.09115130693538462,-0.0033990581465522746,0.01000384887967784,0.010003848879677727,1.3808538165937496,9.122148652099951e-06,9.122148652099748e-06,1.4157434473618262,1.5362222442043343,1.4382859624551791,0.075393766655802,-0.2989970669096175,isotropic,21,400,200
0.7455187440629881,1.3898776625270077,1.538077575931208,1.418184991815924,0.09158525482636795,0.07593995325897375,-0.30908173310848686,-0.30908173310848525,1.381128384130717,0.008749278396290855,0.008749278396290763,1.4441318137029249,1.6243082354425824,1.4967026087820594,0.07503483158138824,-0.7006185523600786,isotropic,21,400,200
1.0358949358462421,1.4177622710169617,1.6174550461355561,1.4737042655783366,0.08780878599584478,0.10800708184884551,-0.6370888052594427,-0.6370888052594426,1.3821222525380252,0.035640018478936525,0.03564001847893652,1.4938130263412244,1.7240486150532415,1.5731151512423216,0.07163133890982243,-1.1070870111883802,isotropic,21,400,200
1.4393713460023037,1.4624687156026066,1.7001804791974062,1.5414326226923056,0.07978394941540137,0.10971999311923586,-0.9897217130549313,-0.9897217130549311,1.3843164222082793,0.07815229339432735,0.07815229339432732,1.5608815739708817,1.8263462457314308,1.6610126905595688,0.06520243858317487,-1.535695884456159,isotropic,21,400,200
2.0000000000000004,1.520090749903774,1.778084749546699,1.6149614422790979,0.06825261489227734,0.0948706923753238,-1.3899935192967738,-1.3899935192967718,1.3882211023308757,0.13186964757289818,0.13186964757289776,1.639712278295017,1.9222769643559996,1.7528800994057079,0.05622904383960092,-2.0126221856717597,isotropic,21,400,200
2.7789909887462754,1.5854364790041906,1.8448636093091708,1.6877879687606392,0.054724150792082905,0.07366090078804023,-1.8703166385408043,-1.8703166385408048,1.394006784733266,0.1914296942709245,0.19142969427092454,1.723860546673945,2.0048958111744652,1.8415314596925432,0.045693438463323854,-2.575225611726453,isotropic,21,400,200
3.8613954577664997,1.6529543391923278,1.8973007845903078,1.754595492046453,0.04106413968972952,0.05264477775758105,-2.475180379330984,-2.475180379330982,1.4013741519152156,0.2515801872771122,0.25158018727711184,1.8071286162649174,2.0704812865917113,1.9213648557948881,0.03488019126685238,-3.275103586904142,isotropic,21,400,200
5.36539159055945,1.717722332550795,1.935306997069823,1.8120674952752336,0.02889433907015062,0.03516804361137082,-3.2651780854161165,-3.2651780854161165,1.4096685747579412,0.30805375779285404,0.30805375779285404,1.884498706488367,2.118704774327136,1.9890976260665574,0.025008228682388278,-4.182580098199954,isotropic,21,400,200
7.455187440629877,1.776163654052369,1.9609706480663343,1.8589876100084894,0.019159082101724043,0.022219147839191787,-4.322960542492137,-4.322960542492146,1.418118960480954,0.3580446935714149,0.3580446935714165,1.9526738736973075,2.1517747260102613,2.04377817665787,0.01689224639182818,-5.3932615501414585,isotropic,21,400,200
10.358949358462416,1.8262999461724179,1.9772861607174539,1.8957649230088138,0.012056260872243554,0.013411587301495784,-5.7617347179606275,-5.761734717960648,1.4260611774518244,0.40023876872059344,0.4002387687205964,2.0101380595497185,2.173112017075292,2.0862196050593083,0.010810866506393957,-7.037506703518379,isotropic,21,400,200
14.39371346002303,1.8675801856728667,1.9871581547678394,1.9237399660829144,0.007258408274877444,0.007803376184474605,-7.73720329351355,-7.737203293513533,1.4330605477212472,0.4345196379516193,0.4345196379516173,2.0568384020129167,2.1861924807425877,2.118213552241812,0.006603778271879968,-9.293944724074327,isotropic,21,400,200
20.0,1.9004722847616513,1.992901477239469,1.9445793668560365,0.0042150282890482255,0.004410708209438479,-10.464243433190525,-10.46424343319043,1.4389250405982859,0.46154724416336557,0.46154724416335724,2.0936937256948323,2.193886024636236,2.14184944640313,0.0038808575248081567,-12.408525796287348,isotropic,21,400,200
0.02,1.9316063921357278,1.8187700811096632,1.8707607791630563,0.008854914919278525,-6.084561297267157,6.871394420764134,6.871394420764137,1.5135121866273387,0.4180942055083891,0.41809420550838944,2.1146267481507484,2.0002608720178445,2.0533576789645966,0.008172262239400041,7.497198130862933,isotropic,22,400,200
0.027789909887462754,1.8870916869044543,1.7524463930968768,1.8125338791213195,0.014470321758691607,-5.365818607189575,5.152463713417542,5.152463713417527,1.5029352877498923,0.38415639915456207,0.3841563991545599,2.0683246340798505,1.9328000631500721,1.9940494898485044,0.013025717532913816,5.7021921474702,isotropic,22,400,200
0.038613954577665,1.8335804627833139,1.680312738937368,1.7456727549751117,0.022547691770458234,-4.553157467018387,3.898745321832812,3.898745321832806,1.4908506982130396,0.3427297645702742,0.3427297645702732,2.0126984838435997,1.8593131232984204,1.9261526763722467,0.01970625439752638,4.391793880536558,isotropic,22,400,200
0.053653915905594526,1.7719469146192366,1.6074508008079418,1.6730779822085255,0.03324175101012679,-3.685432115884071,2.9742396055066878,2.9742396055066753,1.477887020089136,0.2940598945301006,0.29405989453009806,1.9485919455162686,1.7842803289325804,1.852385630250137,0.028101013948575115,3.423588751715127,isotropic,22,400,200
0.0745518744062988,1.7045404763016632,1.540510702051503,1.5994829662851495,0.04608524578286669,-2.8183734038385784,2.27963436522609,2.279634365226082,1.4650477661429344,0.23949271015872867,0.23949271015872697,1.8782693561255586,1.7133261195679494,1.776995928852709,0.037603617988089866,2.693183068313418,isotropic,22,400,200
0.10358949358462421,1.6352447833440107,1.4865107034358298,1.530938947258947,0.05987759226194671,-2.013830408387015,1.741984474404993,1.7419844744049966,1.4535456362939976,0.1816991470500131,0.1816991470500138,1.805430221155616,1.652234233049187,1.705240085963787,0.04718428227722882,2.1233794466379052,isotropic,22,400,200
0.14393713460023042,1.5691115902027337,1.451357282496856,1.4737775316443913,0.07291380941080758,-1.3246624482712217,1.307489751649317,1.307489751649322,1.4444632856545652,0.12464830454816858,0.12464830454816955,1.7348331248077842,1.6059619721875937,1.642544410776134,0.05570627544310991,1.656702288881261,isotropic,22,400,200
0.20000000000000004,1.5116066567008413,1.4386975348207078,1.4334003494695646,0.08350349258241999,-0.7820630723127683,0.9365633078650585,0.936563307865061,1.4383614989044058,0.0732451577964355,0.07324515779643587,1.6716100407049186,1.5780590011011424,1.593675296972246,0.06231844786156859,1.250588652429105,isotropic,22,400,200
0.27789909887462755,1.4676938817551066,1.4494886731134489,1.413346085641837,0.09049038358488157,-0.39113330221907944,0.6005919519867047,0.6005919519867057,1.4350530328012625,0.03264084895384407,0.03264084895384419,1.6205044216455131,1.5705496456285613,1.5621945209155188,0.06666502544303698,0.8746700438870777,isotropic,22,400,200
0.38613954577665,1.441051414302403,1.4822080193946663,1.4148970406200663,0.0934653524569367,-0.13546591623881338,0.2798296159465833,0.2798296159465824,1.4337326459595512,0.007318768342851687,0.00731876834285164,1.5852644791522834,1.5839966180852971,1.5502316812608459,0.06879773471588857,0.5092144099818282,isotropic,22,400,200
0.536539159055945,1.4336137903069783,1.5333315121887545,1.4371728140823583,0.09259967433101617,0.013266594675558014,-0.03843451719557382,-0.03843451719557393,1.4334770009464841,0.0001367893604942978,0.00013678936049429856,1.5682781853458525,1.617446475181856,1.5584072152440924,0.06891023003952368,0.1432439000145342,isotropic,22,400,200
0.7455187440629881,1.4454561226553229,1.5977928314324799,1.4774711500530677,0.08830665398166734,0.0858865793856954,-0.36254377166630336,-0.3625437716663035,1.4338492738725443,0.011606848782778461,0.011606848782778472,1.5703940987717926,1.6682283050041231,1.585753708991063,0.06711498579378983,-0.22885515116493665,isotropic,22,400,200
1.0358949358462421,1.4749186089116995,1.6694467946216396,1.5316697437631501,0.08102591600703919,0.10956928716924251,-0.7004071986859164,-0.700407198685914,1.4351697055281483,0.03974890338355124,0.03974890338355097,1.5908497000074202,1.7318394037208318,1.6296476952935126,0.06339371314122699,-0.6120164502694322,isotropic,22,400,200
1.4393713460023037,1.5188756887499975,1.7417362333619129,1.5946791080274705,0.07125370605696914,0.10532850954412656,-1.0638523028804463,-1.0638523028804456,1.4382320465854457,0.08064364216455171,0.0806436421645516,1.6273034161621815,1.8022087161179738,1.6858997084280676,0.057712715424020455,-1.0153099162874915,isotropic,22,400,200
2.0000000000000004,1.5731262557679488,1.8086323789734928,1.6610276270210953,0.05970338069925117,0.08790137125314636,-1.4723014044370348,-1.4723014044370333,1.4437089434200001,0.1294173123479487,0.1294173123479485,1.6760374541493215,1.8725127374629895,1.74916383714803,0.050222517316250936,-1.4560477432509424,isotropic,22,400,200
2.7789909887462754,1.632918367649825,1.8656450388734744,1.7255886166934373,0.047386173136425166,0.06669345055013638,-1.955639016824888,-1.9556390168248823,1.4516888129212573,0.18122955472856772,0.1812295547285667,1.7323998511770413,1.936468436248095,1.81372074930791,0.041426788809316495,-1.9630026962789913,isotropic,22,400,200
3.8613954577664997,1.6935797708226497,1.9105141613026662,1.784306019555645,0.03548189301402543,0.04699143080541829,-2.5569731777595055,-2.5569731777595077,1.4615951862936432,0.23198458452900658,0.23198458452900697,1.791473312964146,1.9896699153994348,1.8744795143598476,0.032184199643885414,-2.5790978900875574,isotropic,22,400,200
5.36539159055945,1.7511390187848117,1.9432545499933682,1.8346768751814624,0.025039818415254825,0.03113951889127274,-3.336200567083886,-3.3362005670838966,1.4724399749013335,0.2786990438834782,0.27869904388348,1.848827972109145,2.0303344131204546,1.927839238752218,0.023483907725163178,-3.3644854837515807,isotropic,22,400,200
7.455187440629877,1.8027707079544373,1.9655492510447932,1.8758128323071688,0.016694294384892984,0.019594979987937154,-4.3752747297201635,-4.37527472972016,1.4831913470688534,0.3195793608855839,0.31957936088558325,1.9011269034885478,2.0591007896565836,1.9720560003395597,0.016115692466011744,-4.401244129012918,isotropic,22,400,200
10.358949358462416,1.8469447967915795,1.9798411478092928,1.908107636253753,0.010570672093366583,0.011808695524166874,-5.786088048323344,-5.786088048323318,1.4930512223779782,0.3538935744136014,0.3538935744135983,1.9463989217818427,2.0781151286185016,2.0070308841252325,0.010452282149879366,-5.800834829558205,isotropic,22,400,200
14.39371346002303,1.8832835489683966,1.9885518620761837,1.9327168762884306,0.006401658467719613,0.006868738558305949,-7.72195636010602,-7.721956360105979,1.501561552668257,0.3817219963001394,0.38172199630013537,1.9839525036370043,2.0899871499195464,2.0337430860358343,0.0064534814848817845,-7.715305686623833,isotropic,22,400,200
20.0,1.9122396398694295,1.9936497728652114,1.951076460799034,0.003736491136573038,0.0038836820929604486,-10.393928289958211,-10.393928289958179,1.508572508117171,0.40366713175225855,0.40366713175225594,2.0140541288221714,2.097065956283328,2.0536479209008482,0.00382424330380271,-10.353366387359824,isotropic,22,400,200
0.02,1.9371431805123964,1.781179680612067,1.852004622447096,0.014313616230271695,-8.513855806530051,5.948081651458688,5.9480816514587005,1.4307320854525334,0.5064110950598631,0.5064110950598651,1.9597904851329184,1.86082724323211,1.9054676418644168,0.00968244463619472,5.610447083315417,isotropic,23,400,200
0.027789909887462754,1.875785802110051,1.6959358193373442,1.774571185417543,0.022579250612309303,-7.2842709531901395,4.482638437846557,4.482638437846562,1.4220772708523086,0.4537085312577425,0.4537085312577435,1.9190216527354,1.804218762648592,1.8540926903005879,0.015055034782816001,4.312773990327997,isotropic,23,400,200
0.038613954577665,1.8044747024034482,1.6082467702850183,1.6895082441388114,0.03370498441084356,-5.954658595425779,3.410963104544556,3.410963104544554,1.4123283550026104,0.39214634740083765,0.3921463474008372,1.870779840063473,1.7440344162772468,1.7963368669259203,0.0221405224888791,3.362295229254161,isotropic,23,400,200
